traveler_id	reservation_id	reservation_date	package_type	departure_date	departure_code	arrival_code	arrival_country	return_date	carrier_id	no_of_adults	no_of_kids
7653193	94050696e1ed868f498afe0b2bc47e0adffe9f4bdb08013726d08aa3a03f48ef	2017-04-14	STP	2017-10-02	GOT	RHO	Greece	2017-10-09	246	2	0
8836482	484646f635641453523e3bfc3a52305b1171f7b6991563e2e4ab9b84aab44e1b	2018-10-07	STP	2018-10-16	ARN	PMI	Spain	2018-10-23	997	2	0
7578551	ae4230b535471b9a982a4bf96bd11ddf1f6df5db9eb197a12602ff774a845b4f	2018-08-07	STP	2018-09-20	CPH	PMI	Spain	2018-09-27	246	2	0
8516864	a3ca13c3b840dd21b785a002c66bf375c883ab060dffdaafe5bf4e784751161f	2018-04-21	STP	2018-07-02	HEL	CHQ	Greece	2018-07-16	246	2	1
5040072	59df13c9022ce3f2d8ca15c298568f7c1106d5425b0f55b2083c91870f1162b7	2017-08-03	STP	2017-09-11	GOT	RHO	Greece	2017-09-18	246	2	0
8067021	52e334aa37e7d3b6798457d79220c2e1d9b7574a7f022a82cc9541023d9b1d58	2017-09-04	STP	2017-09-08	HEL	BOJ	Bulgaria	2017-09-15	246	2	0
8151355	af9c658cbe5a3ab6f2412bfb2049829de8c95260dff6947effd48aa34475f9bc	2017-10-13	STP	2017-10-24	GOT	PMI	Spain	2017-10-31	246	2	0
8019538	238f01a29a08f298fcaa5d3ba99ecaa8ad401db857f3f81fc009d816756d2c42	2017-08-10	STP	2017-09-25	OSL	AYT	Turkey	2017-10-02	246	2	0
7789789	f8dade2d351ca9adac0b7df92e559f11616f619e62997e9dd3fa0d009021a02e	2018-05-15	STP	2018-09-09	ARN	LCA	Cyprus	2018-09-16	997	2	0
8389845	c5b0aaed856a077d14fe89a8629e4f6b82f550a824d7a41c8a579e537da07041	2018-02-27	SOB	2018-07-09	GOT	RHO	Greece	2018-07-16	997	4	0
8524912	85ec5ddde3268a5d1f5400a65bae07ffafc538956642b6c96f55c2f245b4b318	2018-04-25	STP	2018-07-28	ARN	MAH	Spain	2018-08-04	997	2	2
7808725	ecc83d25e2f09785fa0c326132c60096f19824baad8b930601c7f0b8e7178a07	2017-04-20	STP	2017-07-04	OSL	MAH	Spain	2017-07-11	246	2	0
8642639	c1da89c5c095291cd3d7fa068576fba3d711405de6da8fd12142d600489b24b6	2018-06-26	STP	2018-09-05	GOT	LCA	Cyprus	2018-09-12	997	2	0
8626394	985c7da49bee0c321ed13d70df1240350efd580fbf285be69711f0648f59cfd7	2018-06-22	STP	2018-08-10	CPH	AHO	Italy	2018-08-17	246	1	1
7990118	5520005ee99d72286459cc1b8ad3d78f895e3844d361ec5f47b30f0de98f3fc4	2017-07-27	STP	2017-09-09	ARN	OLB	Italy	2017-09-16	246	2	0
8394610	223fe67a65c27b925f34af16e00aa73b2a05520d49c95c088418fcb75e9f67ca	2017-10-26	STP	2018-08-25	ARN	RHO	Greece	2018-09-01	997	2	0
7773303	ca749d2f755a3aaf993fa81ace0fd54557f0a50fbd5654a6b4238da1877b6b42	2017-04-03	STP	2017-07-06	OSL	CTA	Italy	2017-07-13	246	2	0
8822215	b7b791ddb991bd8f0b9ebc1c661d12fcccc5f2ea9f702313e1b4b5c11ea1da51	2018-09-29	STP	2018-10-09	ARN	PMI	Spain	2018-10-16	997	2	0
7695197	371799e1cc0d19d2b1716be9584ff7caae3eb7db5aa2263e11231081d2787a1c	2017-02-27	STP	2017-10-06	CPH	ZTH	Greece	2017-10-13	246	2	0
8162280	72197b1778aa64047ea7132a1039286f06ce728557d4b703858ab6190dcebe8b	2017-10-19	STP	2018-10-02	ARN	SMI	Greece	2018-10-09	246	2	2
8794453	3063e4a1c43b708ca45b2bf90a7a5844b77179a67c88b2a19553c0cf476c5f0f	2018-09-16	STP	2018-10-02	GOT	PMI	Spain	2018-10-09	997	2	0
7911253	cd190690c50039c690c11fa99d5822a0609f49dbfc3addd08630015e090d3d22	2018-06-19	STP	2018-09-18	GOT	PMI	Spain	2018-09-25	997	2	3
8406323	8b0ea3e21d03460a897d22a7aac533a368c7cc0231edf68bdbf6a8092de9b606	2018-03-06	STP	2018-10-04	GOT	PMI	Spain	2018-10-11	997	3	0
7792499	48a43fcd017baa35a1a85e7d8031f36813046cf38acac51a365157886bdb54d1	2017-04-12	STP	2017-09-04	ARN	AYT	Turkey	2017-09-11	246	2	1
8558030	b01f91032dde510b0f7ed2506f4cd43f7e5e475bdc0b925c27dafe2273cff9c1	2018-05-13	STP	2018-10-14	GOT	RHO	Greece	2018-10-21	997	2	2
8698169	c2f594faa2ba3581c7aeb2f72beaeee9e40e6940738cc7f3dcf639c4512395b5	2018-07-26	STP	2018-09-09	OSL	LCA	Cyprus	2018-09-16	246	1	2
8141162	29a25f51d183d70c4a66e6ea2bb9c55063cce5a5b1aee2b7bb0eb081e9b4890f	2017-10-08	OWO	2017-10-14	ARN	BOJ	Bulgaria	2017-10-14	246	2	0
7634627	39bc58a340adc2c43fdc174fe24f58608ea1cf8e782fcaa16d6655b272d07b77	2018-03-02	STP	2018-10-01	OSL	PMI	Spain	2018-10-15	246	2	0
7515029	9292f900a4b236f746726b9913e55cc8a4908129038ec384d07daf525ea100e0	2016-11-12	STP	2017-06-18	ARN	KGS	Greece	2017-06-25	246	2	0
5141006	b25ed31123aef78ec474c1edeb38f34307b5e7fc249b3dcd8e19f9013275e84f	2017-03-27	STP	2017-07-26	CPH	LCA	Cyprus	2017-08-02	246	1	2
8028044	6443955eb4e79f14a8f3895e9ef78b7b47d8714440ee017041771d2acdbec0d5	2017-08-15	SOB	2017-09-22	HEL	AHO	Italy	2017-10-06	246	2	0
7886763	e9727b263099024522997ff46c1905c7a80ba8b5cfcc2a1dcc765f3baf579013	2018-03-23	STP	2018-10-11	GOT	SMI	Greece	2018-10-25	246	1	0
8554903	80f1f344e76370beb9bce83a528e2840bdedf5e0d0038b26cd8c2b984bee918b	2018-05-11	STP	2018-06-16	CPH	CHQ	Greece	2018-06-23	246	2	0
7929407	1646a85b309bde02ace8cefe2802773f1a1f78b58a23712d8894880637c89b88	2017-07-01	STP	2017-07-17	OSL	PMI	Spain	2017-07-24	246	2	2
8731576	8f6a1120136de474a18e5c2c27b983282915db560bae1c45478fb1599c525669	2018-08-12	STP	2018-08-20	GOT	RHO	Greece	2018-08-27	997	2	0
7603202	f67ece984ae99adf6d21e1f622004cf4143a9f6b3d98e3872d650ff2347d2171	2017-07-03	STP	2017-07-12	OSL	LPA	Spain	2017-07-19	246	2	0
8330146	52e084b304b6f3e8a1cb3fec5ecc1d2110a5f220335ea4f6adaf7a1b841f9e2c	2018-02-06	STP	2018-08-23	CPH	PMI	Spain	2018-09-06	246	2	1
8161713	1e0bb0bc46008a3cdafde7f8521249d8adc9ac975f4fca3122c8dabc1f580422	2017-10-19	STP	2017-10-29	ARN	HER	Greece	2017-11-05	246	2	0
7690851	3614d2d6afefd14a6e4c46d1d75333afa3913b9ad7b5ef39c929da2fd9f2efe1	2017-02-25	STP	2017-07-06	GOT	CHQ	Greece	2017-07-20	246	2	0
7908677	f7b2123a8175b71992805bce27e5f3c2cefeea1ce8d3e285b472821f1f7a02b1	2017-06-20	SOB	2017-08-28	ARN	PMI	Spain	2017-09-04	246	2	1
8572917	83e7b75e9fce212ee2ee5c8e435656e2710acfe141a67bccda38f7ae1e1aed70	2016-11-20	STP	2017-06-16	ARN	ZTH	Greece	2017-06-23	246	2	0
8839632	39a21c5e84c0e3b3f724410f3c4cbee7ef2f13f4b5c1f30a71f2d606f6b2b9c8	2018-10-09	STP	2018-10-19	ARN	AYT	Turkey	2018-10-26	246	2	0
8391988	af54568be6542cf5a93dd517ba261b342efc29ba3d01e4fcaaf23f9899f01915	2018-02-28	STP	2018-07-16	GOT	PMI	Spain	2018-07-23	997	2	1
7121429	78b51713ea872778148e4437e269612406ea702ccfe8114880d012c1e3dc0068	2016-09-07	STP	2017-07-28	CPH	AHO	Italy	2017-08-04	246	2	2
7477427	33ae912242ac77e558f1a447bfa20e61a1604a75959ead898d05ecce67fee20a	2016-10-19	STP	2017-07-15	MMX	CHQ	Greece	2017-07-29	246	2	2
6947333	81af8d477cb94895509724d40fe9f388c7bafff2b3b128594d816d497bfe4b12	2018-09-29	SOB	2018-10-11	GOT	CHQ	Greece	2018-10-18	997	1	0
8671485	89428724959c951bb152ee1d04975f86a977bda527dd859ae1ac8760623facff	2018-07-14	STP	2018-09-19	GOT	LPA	Spain	2018-09-26	246	2	0
8625365	2250811fa83d62a301ef9af27b34263f27013e851a8ee58cb1ec352117e44bbd	2018-10-22	STP	2018-10-28	HEL	KGS	Greece	2018-11-04	246	2	0
7697748	7b155903ed25f35012a0da4ec9ff0bbb58408e9b079d7d6b4f7bf2878ef14dd8	2017-02-28	STP	2017-07-13	GOT	CHQ	Greece	2017-07-20	246	2	2
7213061	a9cf92b3356f6d6c393a8c6e35ff4a47cf5ecc085153013d4c8465b967db88fb	2017-06-10	STP	2017-06-21	CPH	LCA	Cyprus	2017-07-05	246	2	0
8145045	7c610ca9fa1abd79711a9e00c3bf1425a09c6bd4d645566f24e14574af91a1b3	2018-08-12	STP	2018-10-30	ARN	CHQ	Greece	2018-11-06	997	2	0
7578469	ad09a5959b10457873d27f49599fd3282d06238f39693a8ae2f08341aed48414	2016-12-26	STP	2017-09-07	HEL	SMI	Greece	2017-09-14	246	1	0
8320907	a47071c1ef9a2c7ca37444a3bf76b2c29733958bcaff30be8284347cd3a697cc	2016-10-08	STP	2017-07-17	HEL	CHQ	Greece	2017-07-24	246	2	1
8333974	b61f16a36470973f755cca415cd13c9f1488b478773d709a3665c25c1290781e	2018-02-08	STP	2018-08-16	GOT	CHQ	Greece	2018-08-30	997	2	1
8627383	b57bc097eb4756fff8b2d0c809c1351b3098f1a16edd0942ce216c6a859c0430	2018-06-22	STP	2018-07-23	OSL	AYT	Turkey	2018-07-30	246	2	4
7832026	4bdca2635840ce8c3982d9c537a1a3bd280a48e9443626efb1309fef4bddc5cc	2017-05-04	STP	2017-06-15	HEL	CHQ	Greece	2017-06-22	246	2	0
6802097	34e46bd5a6f24ef1f7d012f7387edc0ae6cf3e17b488119f4f74fd7ddf8175aa	2017-06-20	SOB	2017-06-26	HEL	PMI	Spain	2017-07-10	246	1	0
7445124	759417560793339b2b2230f30adb4d04eedb351dcf5f58af28376f7eee130801	2016-10-02	STP	2017-09-05	ARN	CHQ	Greece	2017-09-19	246	2	3
6934735	fc6a6feb0b92c3ad106436782e13d0d55e94527916148c64a3fd5fad4bcd0421	2017-11-06	STP	2018-10-09	ARN	PMI	Spain	2018-10-16	997	2	0
7927856	0642c5632420c95982e2844b7b58037132bc8efde754a5869f1b3249acde42dc	2017-06-30	STP	2017-07-17	HEL	PMI	Spain	2017-07-24	246	1	1
7801905	93c9d066916c4b0cd77e9530b144effa8920d77c51f63f5d773c0d95bea93729	2017-04-17	STP	2017-09-12	ARN	CHQ	Greece	2017-09-19	246	2	3
8819417	a6b6b5a7c80e7cbe8ddfb64b2a384aace21e4ef1f095ec007cbe1c2594943409	2018-09-28	STP	2018-10-13	ARN	AYT	Turkey	2018-10-20	246	1	0
8641324	8ed23889c35b428b8c923bfb5ab07df554dcd5e14cc5b1b3ef0bc9801686cff5	2017-04-18	STP	2017-08-13	HEL	SPU	Croatia	2017-08-20	246	2	1
7904679	5189ed3708d00d3cd385912fdff152dface2686a185113f3c259a56f1a8259e0	2018-09-01	STP	2018-09-30	GOT	RHO	Greece	2018-10-07	997	2	0
7842651	f82c1936af54eaafc55840c8fbf85ad78e31b3e6cb24dc4a1c6b28652b1860bf	2017-07-04	STP	2017-08-26	ARN	BOJ	Bulgaria	2017-09-02	246	2	0
8748819	6dc4c2308a5f76c541aab409dffd41e394a7c5bcf6a9dd2b35308fb51fa19114	2018-08-23	STP	2018-09-01	HEL	CHQ	Greece	2018-09-08	246	2	0
6637440	3885e6ac208787c9da75356365482906066c17aa4726132dd667fc70f23656d5	2018-03-31	STP	2018-06-11	GOT	PMI	Spain	2018-06-18	997	2	0
8836737	dbd057c302f5c94d474c8a7eaea5ac949fa3c706cec783f3b33fa47ccc6a13f5	2018-10-07	STP	2018-10-28	CPH	PMI	Spain	2018-11-04	246	2	3
7928240	73003cbd0ea671826499cc32a161b19091e414eef56a01cc19b9ed4580638ebe	2017-07-01	STP	2017-07-15	GOT	KGS	Greece	2017-07-22	246	2	2
8413175	2b46a31399e70fa8c88f76e3330a6757518c286aad80f3b7c68707c8b1d8e8ab	2018-03-09	STP	2018-10-12	ARN	AYT	Turkey	2018-10-19	246	2	2
7819943	ff565f432095bdcc0614f65330064709636740a5fa2cae57bfac4f8449500c07	2017-04-27	STP	2017-10-19	CPH	CTA	Italy	2017-10-26	246	2	0
8670663	0d168237058e2da34146e2d07f9407e41476ba6212f034a9ca3729437f015df4	2018-07-14	STP	2018-07-24	MMX	LCA	Cyprus	2018-07-31	246	2	2
8628274	819ab06003d7d1396e1577053bc07aab30bbef64cab79601f2997ddb9498209e	2017-06-08	STP	2017-10-12	ARN	CTA	Italy	2017-10-19	246	2	0
6821779	71a1459f3efff96a50adce93ef38527c2ab6b10328bb7147cdcf57ef9a62952b	2018-08-12	STP	2018-08-27	MMX	PMI	Spain	2018-09-03	246	2	2
8505410	3bda0725ea6ca1cb75d16c91a84b04a37459e2d1d6c54961b04e470f8d2b7654	2018-04-16	STP	2018-08-06	ARN	PMI	Spain	2018-08-13	997	2	0
8346630	f3c975ae7fc7201a4e721582b343f503c4cf82caf1622daea3053c9b3e136131	2018-02-12	STP	2018-06-05	GOT	PMI	Spain	2018-06-12	997	3	0
8167373	adb27575f142e108c0cc4c30f40f3992130e18e9573030d71177a1296000c5bd	2018-08-30	STP	2018-09-02	CPH	PMI	Spain	2018-09-09	246	3	0
7315503	39a146d2b120bf8ef78fa4ea0080954413bbf0f6dfc3636916cdb1c81a319b10	2018-03-01	STP	2018-10-25	OSL	SMI	Greece	2018-11-08	246	1	0
8466970	3d1198a887e1926cad71e915dfcee60431460e827f11b1a53ec5ce25a482e65d	2018-03-31	STP	2018-06-09	CPH	CHQ	Greece	2018-06-16	246	2	2
8643310	57fec34f978c82385864122842b1a9c89a04d9785826b453888f8707632ed0d0	2018-07-01	STP	2018-08-20	CPH	PMI	Spain	2018-09-03	246	2	2
8313633	8d30de0f1b9a7d85f58d47286277e8d50d2fea7a235ea54aa4664e0f08785b9d	2018-02-01	STP	2018-07-07	ARN	MAH	Spain	2018-07-14	997	2	1
7931893	dc8ca73d1392bad62b37a7e16474a5c9eb8593614cc2531a32212f8c12cfd420	2017-07-03	STP	2017-10-27	ARN	ZTH	Greece	2017-11-10	246	2	0
8051022	72fb95eeeb5f0bacf9337624cc4f12ce7e6c65bff05228681f411e3bf2e8ca07	2017-08-28	STP	2017-10-23	ARN	RHO	Greece	2017-11-06	246	2	0
7810762	5aa2b8235308c74d67b1f27913c3bd7689e690639f916a0d6ccacc15508e6191	2017-04-21	STP	2017-06-15	CPH	AHO	Italy	2017-06-22	246	2	0
7640611	b27ce5b459429b5f2e5dd8d76852562641bdfa79c91678f66d1363c4af975a83	2017-02-06	STP	2017-08-17	CPH	CTA	Italy	2017-08-24	246	1	0
8090837	66fa9ef4ab3dfe53c1e458b86f741838469766d1f2227b18c0afbc56c8bec62c	2017-09-14	STP	2017-10-16	CPH	PMI	Spain	2017-10-23	246	2	2
8008892	1a951bd76395bf856c614ad3848310aa556b0b93556a6cca1d5c0b10ba696317	2017-08-05	STP	2017-09-02	ARN	OLB	Italy	2017-09-09	246	2	0
8188649	404c81bff68c3f94893cb4da87f3bd361885d4ce7331c846d8348aabaf4a6f21	2017-07-13	STP	2017-07-27	ARN	CTA	Italy	2017-08-03	246	2	0
8481224	e2fe3e78c2a15e1835e46d47bff4348e8eb9331961233b4ff80961337de2908f	2018-04-06	STP	2018-07-09	OSL	PMI	Spain	2018-07-16	246	2	2
8799195	b7eacb92df8466593e1e2f21a88eb0e8175c6375fe75ce1d68c59ba9ad05efc0	2018-09-18	STP	2018-10-05	HEL	ZTH	Greece	2018-10-12	246	2	0
7817656	8da2f1b7f22f4bd83a358536325d493ccdc4d1b538051328d298c50da4adbf47	2017-04-26	SOB	2017-10-01	GOT	LCA	Cyprus	2017-10-08	246	2	2
7000084	6b21d4ceb379642b37bfd345f30f6008d61e97a17d388e948faffc35bd8d0e7b	2017-05-24	STP	2017-06-24	ARN	MAH	Spain	2017-07-01	246	2	2
7917341	bbf0538422380a9f1eb80bd1f45b29955e2a4bc0e2eefdb1a1261833892b0eca	2017-06-25	STP	2017-08-16	ARN	LPA	Spain	2017-08-30	246	2	0
7921325	3358b3ff0244b2ab1a87958f30e58f219ab879287ef23fb739ea21ac52909602	2017-06-27	STP	2017-08-27	HEL	SPU	Croatia	2017-09-03	246	2	0
8119813	95d6fe0ad6e4e6350c957660691b5a4c2c1c936655affb5a35a9d8bd5493d871	2017-09-27	STP	2017-10-15	CPH	PMI	Spain	2017-10-22	246	2	0
8633811	63679239d3f281dd63fb3388802d060863def41cecc234c69d2fb985a5febd39	2018-06-26	STP	2018-08-24	GOT	AHO	Italy	2018-08-31	246	2	0
7799742	087d1ee475f334f1aec4201988ecf454dc0b9eaaaf2dc9e64d3b4589ab287c62	2017-04-15	STP	2017-09-18	HEL	PMI	Spain	2017-09-25	246	2	0
8761783	855cd05e641d89d9145685f8f81013efb7300d41210c35bada2b19f0ec490cee	2018-08-31	SOB	2018-09-01	OSL	AYT	Turkey	2018-09-08	246	2	0
8685803	a3b40c59fbf2ae6dba5bf0a7216849f21f19a85ee5cbaace8d8cfa0456ec8c14	2018-07-20	STP	2018-08-12	OSL	RHO	Greece	2018-08-19	997	2	2
8395934	16eebe0442cb5d19bfcee77f7712da835d656a4bb027c0e9105be0b64a00c8e0	2018-03-02	STP	2018-06-23	HEL	CHQ	Greece	2018-06-30	997	2	1
7953965	100445256b0f3887b5a575acff4b59958b069a26e9798a9b5ff714e0d4c90ef8	2017-07-06	STP	2017-08-11	ARN	AHO	Italy	2017-08-18	246	2	0
8577832	4891a04ea1f2071e74162550605109e4550be556fea9c120e35f1e1e930a802e	2018-05-24	STP	2018-07-26	OSL	SMI	Greece	2018-08-02	246	1	1
8576236	e6db074d7b4b6c60ea09a44cc423371b019938724471fe2e6df23d0a0626ca4a	2018-05-24	STP	2018-09-06	HEL	SMI	Greece	2018-09-13	246	2	2
7927039	3ecae077fbf25a56893add89adcf157f01fd93f4db569b90800bd6986643052f	2017-06-30	STP	2017-08-05	GOT	KGS	Greece	2017-08-12	246	2	2
8070818	e001ea96aea4cb77933db2d6a228c1756cf829d5fb0d04ef87c9332171dea7b8	2017-09-06	STP	2017-10-24	GOT	CHQ	Greece	2017-10-31	246	2	1
8563155	98d90dbd44f2ba48af1e5fc4cf7d20a98057150fa5139184b30795a2140b5d08	2018-05-16	STP	2018-08-26	OSL	RHO	Greece	2018-09-02	997	4	1
7781054	8afb05e968cda9842971139f3a289555f98d2d08fbe49e3f041a176dfebc00c9	2017-04-07	STP	2017-10-30	ARN	RHO	Greece	2017-11-06	246	1	0
8552614	363940d983e0744de3fc8498162bffc68402aa469cf17fa9596b6a7dd4cd929b	2018-05-10	STP	2018-09-12	OSL	LPA	Spain	2018-09-26	246	1	1
7605494	7b72b2b3a6c77af337f534df6b9f4bcc9ea9ac8fadab4a4b7c0f270776a0fff6	2017-01-18	STP	2017-08-17	ARN	CTA	Italy	2017-08-24	246	2	1
7751218	f9b27126e784a17577dcfa02c27628b100ee37d8fd3ca204d02b3971afbd3ca1	2018-08-24	STP	2018-09-28	GOT	ZTH	Greece	2018-10-05	246	2	0
8465153	64f7300dd6fe136b0eebdacd8218fe5376fe88ca5c1e2cd8799869c1a019c819	2017-07-19	STP	2017-07-29	ARN	OLB	Italy	2017-08-05	246	2	2
6191625	159ff314d0d7e25d02ad62e20fe2046a5fca6c2e7b057d613f4266725adb8cd5	2017-02-15	STP	2017-06-30	CPH	AHO	Italy	2017-07-07	246	2	2
8013887	719384bd9763f301675a071e62e00b23c0b1c2f4136d54c2ae0196c2b050bb3d	2017-08-07	STP	2017-09-29	HEL	AHO	Italy	2017-10-06	246	2	0
8491647	6b4c088b3437fe7b12404a982824f01a93b927394fafe7752d117c74f28f3380	2018-04-10	STP	2018-07-12	HEL	CTA	Italy	2018-07-19	246	2	2
8092079	44ee87c368e32617fb4d6225f72929b584451d0079570631fe09ec79d29f8855	2017-09-15	STP	2017-10-15	CPH	PMI	Spain	2017-10-22	246	2	0
7955891	ad763650b677015f3e612a3b5e09aaa0447416eccdd88170283fb397adfc9e6b	2018-04-08	STP	2018-07-21	ARN	MAH	Spain	2018-07-28	997	2	2
5954126	700d8f9b296b268c09ba3c44a9d61642ddbfa2fb52e15cef741e1b162d96adc6	2017-09-08	STP	2017-10-10	OSL	MAH	Spain	2017-10-17	246	2	0
8017696	43cb1122f7671b8e7ab97dc7b2b6178d4ba3f833478528d3d19cbf3137c61dba	2017-08-09	SOB	2017-08-15	HEL	RHO	Greece	2017-08-22	246	1	0
7783735	28b38a216a950916223ea7715b37afcd8b0643570534b6f7cd914e7d77ba2574	2017-04-08	STP	2017-06-26	ARN	RHO	Greece	2017-07-03	246	2	2
8753492	ea9bfbe73658ba4a9d44e4ab7d6b4f5a0b7317894a34a67e542de0d1e83e123b	2018-08-26	STP	2018-09-03	GOT	PMI	Spain	2018-09-10	997	2	2
8033026	9397ecc2fa1c8a9867bcfd40f686fe82d9463ecaa50cd29d36e5588007d03a0e	2017-08-18	STP	2017-10-29	ARN	LCA	Cyprus	2017-11-05	246	2	0
8201446	a1ad53e3fe261b48d00d901a54fe3ecf0ee4cf629bf422375c0a3dbf4c71d9e0	2017-11-13	STP	2018-07-11	ARN	LCA	Cyprus	2018-07-18	997	2	0
8780701	fb7751fbc2141867ebe43639565fdc890a5454bd851bfae12e3e4ffd343bdb9e	2018-09-10	STP	2018-09-20	CPH	CHQ	Greece	2018-09-27	246	2	0
8204360	4cfa8f88427f2872d9811f1034d3e56aaedf3dfa9e156565eb09214453dadb25	2017-01-26	STP	2017-06-28	ARN	LCA	Cyprus	2017-07-12	246	2	0
8315682	63e31cbb0f38a4935c9e0f283f517ab4837b63b29bd502c2b6b54b28c8730594	2018-02-02	STP	2018-08-27	CPH	PMI	Spain	2018-09-03	246	2	2
6821114	5385bbb52fb7f02109dd9830cbd137c2aa378218451471a3c706f1d89501021f	2016-12-11	STP	2017-06-10	MMX	CHQ	Greece	2017-06-24	246	2	0
7601454	16ace175ad6d5a0a01e9111e2bb2791974f78b2da0120ee5929176f005a41598	2017-01-15	STP	2017-07-20	GOT	SMI	Greece	2017-07-27	246	2	1
8006074	82afb983bd4e1724a5e7004efd6d81e7ff60c46991dccba56f142bedf9b8d333	2017-08-03	STP	2017-08-17	CPH	CTA	Italy	2017-08-24	246	1	2
8026252	f9552217411bb5910cce00e563bd1c84e557085ed545878ffe40a952478dce54	2017-08-14	STP	2017-08-25	OSL	AHO	Italy	2017-09-01	246	1	1
8957371	9a59fa41cc3126cbfb6a1c04c96776532097498a30f32dfcdd9fd2748bbee949	2018-02-10	STP	2018-06-28	HEL	CTA	Italy	2018-07-05	246	3	1
8729980	ea7fe57c6bb5af3afe917926f909c34567ec3ab71337a531331a9765c739ad94	2018-08-11	STP	2018-09-11	MMX	LCA	Cyprus	2018-09-18	246	2	0
8554351	58ded9c66d3c61d0aa1268910b5ae8f0cbe3328530d7cffc18a5ffc0370d2282	2018-05-11	STP	2018-08-19	GOT	RHO	Greece	2018-08-26	997	2	0
7720244	46ce2d26edc22e841a9f53518a35c49f5682b88fa4e56c3a5140a14bc54d3c77	2017-03-10	STP	2017-07-02	ARN	KGS	Greece	2017-07-09	246	2	3
8106683	04b1f8f21fe91ca9530401f9fb7aea10a20e16e00960760b26ad4e43e93c8fe7	2017-09-21	SOB	2017-09-24	HEL	RHO	Greece	2017-10-01	246	1	0
8773340	8e53d3e648edfbfb36ad5c58ea930f4ddd01379e532b266abbf64df15195e85f	2017-07-07	STP	2017-08-27	HEL	SPU	Croatia	2017-09-03	246	2	0
8751704	5fe62aae80dbf9a9b6507f9a5b1e7d3865b17e64bfb055300db4ddcd1636385b	2018-08-25	SOB	2018-08-31	GOT	DLM	Turkey	2018-09-07	246	2	2
8539455	a0f4e742ef24d9b31c7be9868f46f40176d8640b96530ddaff577bde01b062ba	2018-05-03	STP	2018-08-14	GOT	PMI	Spain	2018-08-21	997	2	0
7961913	61d407569c99e22a178d529abd247dfb3228d8082ef9573c05cc31554bf471fe	2017-07-14	STP	2017-07-24	MMX	PMI	Spain	2017-07-31	246	2	0
4565887	cdd9ceaaed289951f3c7d7b1717646baf342a3b6d49cb3a829afa95b5c230bf2	2018-04-03	STP	2018-08-13	ARN	PMI	Spain	2018-08-27	997	2	2
4300010	11d5c97d85e6f6f14314e9f15797c0ce617b0605d6840b1310d66e636ac7e494	2017-04-17	STP	2017-06-06	CPH	CHQ	Greece	2017-06-13	246	2	2
7588988	c598127e6353d939bd368f1a0be327d5d455be5b4b5575785e2489de9bd0b4ce	2017-01-04	STP	2017-06-25	HEL	RHO	Greece	2017-07-02	246	2	2
6011754	24ba87fb923240d7c500291cc34f55ffde005f9c4cd4533f9d8d37a5a6eafdac	2017-02-05	STP	2017-08-30	GOT	LCA	Cyprus	2017-09-06	246	2	2
8328847	98f584fb0c1184f84092183e7e6f833d6147c0c20afed40559e55b4a3bfb4949	2017-07-12	STP	2017-07-31	OSL	AYT	Turkey	2017-08-07	246	1	0
8775472	03fc62171aae39cd44d703b065b0cbfe3289af1cb02c6efc1bcc93e7f3a2a550	2018-09-07	STP	2018-09-17	CPH	PMI	Spain	2018-09-24	246	2	0
8064949	594fe86bc5ac35e2cb84ca83c22ad933473f381bf80cea2db78153f8cfa2d1cc	2018-04-11	STP	2018-07-05	OSL	PMI	Spain	2018-07-12	246	2	2
7891163	d3090c2819f3c796f0a3c1308f767c0d45cfd1266891b2a7285c905eda8dcbd6	2017-06-09	STP	2017-06-27	ARN	CHQ	Greece	2017-07-04	246	1	0
8712844	81484d4e41330ecc0d37f073c4b32dca86a8bc34777635e7e4b73a6e3fbb9a9d	2018-08-03	STP	2018-08-16	ARN	CHQ	Greece	2018-08-30	997	1	1
7994890	2f10f63b5846aee314995438391cb9f37866167d26566afb1d0ee849d5f2096d	2017-07-29	STP	2017-09-12	OSL	CHQ	Greece	2017-09-19	246	2	2
8433461	1f6766710e7c19a68c8b9a033a37b4a243666e45a3030f03e26ca528f60624d7	2018-03-17	STP	2018-07-03	HEL	CFU	Greece	2018-07-10	246	1	2
6363980	a0024d9bbc72db92765b3c35b774c362a15c2848bbdd2e1e68169a8453e14bcb	2017-05-11	STP	2017-07-29	ARN	RHO	Greece	2017-08-05	246	2	2
7892171	b984753f6cc0c5de196228dc32da146f7f2313614cf5854b1e82b83b9c51e367	2017-06-10	SOB	2017-08-20	ARN	IBZ	Spain	2017-08-27	246	1	0
8621223	62e38b86a479986092c97556e44e7c0e53e0bb55e99ae66f9ba6f231f0c16105	2018-06-19	STP	2018-09-12	GOT	LCA	Cyprus	2018-09-19	997	2	0
8964506	7f0e2599a8af5243b185f0c5a1e51473ffd1317a1016bac49e55e6ef15af69f0	2018-04-24	STP	2018-08-01	ARN	LCA	Cyprus	2018-08-08	997	2	0
8607430	1344bee862abfce0dff67edcddb5419613cbbd2baea66e67affa42191b41cc86	2018-06-10	STP	2018-06-13	ARN	LPA	Spain	2018-06-20	246	2	0
7999906	1af061fde15ad95cffaac90039b412bf20fa06f87e8deb6d87dc9af250555be8	2017-08-01	STP	2017-09-18	ARN	PMI	Spain	2017-09-25	246	2	0
